"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
21848,157,"NPL","Nepal",1,"Central",3,"Narayani",19,"Rautahat",2920,"Rampurkhap","","Village development committee","Village development committee"
21849,157,"NPL","Nepal",1,"Central",3,"Narayani",19,"Rautahat",2921,"Rangapur","","Village development committee","Village development committee"
21850,157,"NPL","Nepal",1,"Central",3,"Narayani",19,"Rautahat",2922,"PatharaBudharampur","","Village development committee","Village development committee"
21851,157,"NPL","Nepal",1,"Central",3,"Narayani",19,"Rautahat",2923,"Sakhuawa","","Village development committee","Village development committee"
21852,157,"NPL","Nepal",1,"Central",3,"Narayani",19,"Rautahat",2924,"SakhuwaDhamaura","","Village development committee","Village development committee"
21853,157,"NPL","Nepal",1,"Central",3,"Narayani",19,"Rautahat",2925,"Paurai","","Village development committee","Village development committee"
21854,157,"NPL","Nepal",1,"Central",3,"Narayani",19,"Rautahat",2926,"Samanpur","","Village development committee","Village development committee"
21855,157,"NPL","Nepal",1,"Central",3,"Narayani",19,"Rautahat",2927,"Saunaraniya","","Village development committee","Village development committee"
21856,157,"NPL","Nepal",1,"Central",3,"Narayani",19,"Rautahat",2928,"Bhediyahi","","Village development committee","Village development committee"
21857,157,"NPL","Nepal",1,"Central",3,"Narayani",19,"Rautahat",2929,"Dharmapur","","Village development committee","Village development committee"
21858,157,"NPL","Nepal",1,"Central",3,"Narayani",19,"Rautahat",2930,"Sarmujawa","","Village development committee","Village development committee"
21859,157,"NPL","Nepal",1,"Central",3,"Narayani",19,"Rautahat",2931,"Birtiprastoka","","Village development committee","Village development committee"
21860,157,"NPL","Nepal",1,"Central",3,"Narayani",19,"Rautahat",2932,"Katahariya","","Village development committee","Village development committee"
21861,157,"NPL","Nepal",1,"Central",3,"Narayani",19,"Rautahat",2933,"Dharhari","","Village development committee","Village development committee"
21862,157,"NPL","Nepal",1,"Central",3,"Narayani",19,"Rautahat",2934,"Bisunpurwamanpur","","Village development committee","Village development committee"
21863,157,"NPL","Nepal",1,"Central",3,"Narayani",19,"Rautahat",2935,"Jowaha(Jokaha)","","Village development committee","Village development committee"
21864,157,"NPL","Nepal",1,"Central",3,"Narayani",19,"Rautahat",2936,"Inaruwa","","Village development committee","Village development committee"
21865,157,"NPL","Nepal",1,"Central",3,"Narayani",19,"Rautahat",2937,"Laxmipur(Do)","","Village development committee","Village development committee"
21866,157,"NPL","Nepal",1,"Central",3,"Narayani",19,"Rautahat",2938,"Jatahara","","Village development committee","Village development committee"
21867,157,"NPL","Nepal",1,"Central",3,"Narayani",19,"Rautahat",2939,"Pipariya(Paroha)","","Village development committee","Village development committee"
21868,157,"NPL","Nepal",1,"Central",3,"Narayani",19,"Rautahat",2940,"PiparaPokhariya","","Village development committee","Village development committee"
21869,157,"NPL","Nepal",1,"Central",3,"Narayani",19,"Rautahat",2941,"Jayanagar","","Village development committee","Village development committee"
21870,157,"NPL","Nepal",1,"Central",3,"Narayani",19,"Rautahat",2942,"Sangrampur","","Village development committee","Village development committee"
21871,157,"NPL","Nepal",1,"Central",3,"Narayani",19,"Rautahat",2943,"Jhunkhunwa","","Village development committee","Village development committee"
